51.935483870967744,52.885245901639344,64.1311475409836,50.857142857142854,51.20967741935484
52.375,48.34375,44.12307692307692,64.15,41.06153846153846
66.61290322580645,56.88709677419355,58.91803278688525,64.32758620689656,52.09836065573771
59.03389830508475,50.33846153846154,38.708333333333336,62.5,65.71186440677967
43.529411764705884,38.394366197183096,46.46969696969697,37.98571428571429,42.6
51.857142857142854,42.044117647058826,58.21666666666667,49.95161290322581,41.546875
49.25,64.84482758620689,62.69491525423729,53.85245901639344,58.42372881355932
53.950819672131146,48.50769230769231,46.703125,49.55223880597015,44.10294117647059
52.93939393939394,48.25396825396825,52.92537313432836,48.184615384615384,55.20338983050848
36.857142857142854,61.0,57.66129032258065,44.22727272727273,52.0
