58.78181818181818,61.779661016949156,57.55172413793103,62.526315789473685,58.56896551724138
48.43333333333333,59.258620689655174,58.45762711864407,59.67857142857143,50.476190476190474
69.67796610169492,61.285714285714285,67.23636363636363,61.3728813559322,64.45454545454545
51.62903225806452,46.93650793650794,59.15,61.23728813559322,51.0
55.35,47.66101694915254,53.984375,50.564516129032256,54.435483870967744
56.983870967741936,65.94736842105263,56.88333333333333,50.596774193548384,52.73770491803279
61.357142857142854,76.22641509433963,66.61111111111111,64.6140350877193,63.55357142857143
58.145161290322584,55.885245901639344,54.36666666666667,47.578125,48.71641791044776
65.2280701754386,64.24137931034483,59.91228070175438,52.25423728813559,60.6271186440678
49.8,65.82456140350877,50.88709677419355,61.2,58.766666666666666
