68.12068965517241,62.706896551724135,76.6896551724138,65.53333333333333,72.84745762711864,60.28333333333333,69.5,60.189655172413794,59.278688524590166
95.9795918367347,89.0909090909091,63.29824561403509,73.26785714285714,80.48148148148148,75.17857142857143,67.08474576271186,67.20370370370371,61.29824561403509
80.98076923076923,94.42857142857143,78.27777777777777,77.57407407407408,86.66666666666667,75.26415094339623,88.28846153846153,83.46153846153847,80.94339622641509
58.54237288135593,68.66101694915254,65.23214285714286,76.84615384615384,74.25,62.5,60.225806451612904,59.698412698412696,70.51785714285714
69.87719298245614,76.56896551724138,58.90163934426229,76.5925925925926,67.88333333333334,72.0,79.47368421052632,68.70689655172414,71.06896551724138
77.09615384615384,74.54545454545455,62.0,65.09836065573771,72.24561403508773,65.49090909090908,72.46551724137932,60.6271186440678,69.1864406779661
80.69811320754717,75.69090909090909,68.03508771929825,79.20370370370371,75.88679245283019,65.5,72.03448275862068,66.93548387096774,74.77358490566037
77.68518518518519,88.69811320754717,81.24074074074075,78.51785714285714,70.10909090909091,67.7090909090909,77.81132075471699,80.54716981132076,78.24074074074075
61.983333333333334,67.74137931034483,74.24074074074075,65.9322033898305,56.609375,69.34545454545454,68.48275862068965,95.65306122448979,71.66666666666667
86.28301886792453,86.52830188679245,61.36666666666667,81.2909090909091,71.21052631578948,78.98214285714286,69.77586206896552,71.21428571428571,81.94642857142857
