112.04255319148936,121.55813953488372,120.8409090909091,117.20454545454545,121.38636363636364
78.83018867924528,89.83333333333333,89.14814814814815,78.03846153846153,86.21153846153847
114.29411764705883,120.0,105.46666666666667,115.66666666666667,106.58823529411765
108.31914893617021,114.17391304347827,117.42222222222222,112.4,109.93333333333334
79.64406779661017,78.58181818181818,80.79245283018868,79.84210526315789,76.03703703703704
89.26923076923077,80.48979591836735,86.23076923076923,96.08333333333333,95.45098039215686
71.24561403508773,87.37735849056604,70.46551724137932,73.8,81.75
95.76,87.52830188679245,91.13461538461539,91.49019607843137,85.0576923076923
124.32558139534883,115.62790697674419,116.54545454545455,125.11363636363636,119.48837209302326
72.35087719298245,73.61111111111111,83.18181818181819,66.03389830508475,76.41509433962264
