48.63934426229508,52.8125,48.470588235294116,40.53623188405797,40.375,50.850746268656714,57.89655172413793,53.83870967741935,49.707692307692305
60.08196721311475,48.4375,56.36666666666667,52.42424242424242,46.768115942028984,50.92424242424242,48.26865671641791,52.6875,55.11666666666667
48.73015873015873,54.38095238095238,64.35593220338983,57.17741935483871,43.88405797101449,57.609375,54.06153846153846,55.71666666666667,48.704918032786885
40.47826086956522,45.36231884057971,43.46376811594203,57.295081967213115,52.46875,53.14705882352941,59.689655172413794,50.38805970149254,48.343283582089555
46.776119402985074,36.63768115942029,45.01470588235294,39.24285714285714,50.296875,52.47692307692308,47.94202898550725,45.838235294117645,40.507246376811594
50.95161290322581,53.9375,59.25,49.73015873015873,55.18032786885246,50.806451612903224,50.44444444444444,61.440677966101696,49.82608695652174
58.34426229508197,53.14754098360656,48.27272727272727,43.878787878787875,55.359375,43.6865671641791,49.1875,38.95774647887324,51.60606060606061
57.898305084745765,54.44444444444444,47.292307692307695,40.97222222222222,46.7536231884058,45.78260869565217,50.1875,39.52238805970149,50.09090909090909
41.18055555555556,42.544117647058826,51.234375,58.04615384615385,48.044117647058826,48.92424242424242,45.22727272727273,41.816901408450704,37.9054054054054
45.59701492537314,52.095238095238095,47.196969696969695,49.95161290322581,61.34375,60.9,46.16923076923077,51.46031746031746,49.32258064516129
