52.59016393442623,58.10606060606061,42.214285714285715,37.89855072463768,46.98529411764706,47.6,36.57971014492754,47.149253731343286,32.76
46.292307692307695,42.08955223880597,40.0,45.97014925373134,43.628571428571426,48.203125,40.0625,38.385714285714286,30.62162162162162
60.095238095238095,56.47761194029851,50.15873015873016,45.4,41.957142857142856,46.58461538461538,52.285714285714285,42.73015873015873,30.944444444444443
53.278688524590166,61.389830508474574,40.53623188405797,41.544117647058826,45.50704225352113,46.140625,45.7536231884058,38.91044776119403,39.13235294117647
63.301587301587304,54.42857142857143,50.31818181818182,54.421875,47.26865671641791,46.86666666666667,39.95522388059702,41.71212121212121,31.027027027027028
60.644067796610166,53.70967741935484,41.1875,48.014925373134325,47.90769230769231,53.53125,55.206896551724135,42.338235294117645,28.718309859154928
53.328125,51.10606060606061,36.3,39.6865671641791,49.806451612903224,53.05,48.803030303030305,42.23880597014925,32.53846153846154
75.98245614035088,68.19642857142857,40.869565217391305,44.492063492063494,46.12903225806452,39.19718309859155,46.015625,47.20634920634921,32.785714285714285
59.25423728813559,47.74193548387097,49.12307692307692,49.261538461538464,44.803030303030305,40.911764705882355,46.03174603174603,50.37313432835821,29.013333333333332
53.859375,49.97014925373134,53.8,47.01587301587302,41.223880597014926,42.73134328358209,50.484375,45.86363636363637,34.04347826086956
