124.45238095238095,122.36585365853658,125.70731707317073,112.52272727272727,105.52173913043478,117.93333333333334,113.22222222222223,121.28571428571429,101.64,109.17777777777778,117.08695652173913,103.87234042553192,115.77777777777777,130.52272727272728,131.04761904761904
234.06896551724137,232.75,236.5,219.93103448275863,202.87878787878788,206.65625,196.7741935483871,222.43333333333334,227.6206896551724,249.4814814814815,242.41379310344828,231.2,241.21428571428572,220.23333333333332,252.39285714285714
111.15217391304348,101.63829787234043,103.7872340425532,93.11764705882354,95.9,97.3265306122449,94.87755102040816,98.88,95.86792452830188,100.0,89.62264150943396,92.33333333333333,97.9795918367347,103.95652173913044,103.87755102040816
118.88636363636364,136.41463414634146,106.8695652173913,114.17777777777778,121.30232558139535,120.13333333333334,124.79069767441861,111.89583333333333,108.76086956521739,102.63829787234043,93.87755102040816,101.4,102.0625,103.13333333333334,114.35555555555555
150.92105263157896,143.34146341463415,158.32432432432432,149.8108108108108,179.55882352941177,163.05405405405406,163.14705882352942,165.77777777777777,177.6,181.15625,151.3846153846154,162.6153846153846,147.69230769230768,148.609756097561,139.97619047619048
132.6341463414634,135.625,143.82051282051282,142.70731707317074,155.02564102564102,152.51351351351352,156.45945945945945,153.35,144.3170731707317,143.25,148.10526315789474,154.10526315789474,157.0,148.43589743589743,138.02439024390245
93.6734693877551,98.14583333333333,97.10416666666667,110.71111111111111,112.20454545454545,105.62,97.45833333333333,92.39583333333333,94.04,83.82142857142857,81.76923076923077,97.80392156862744,82.54545454545455,92.80392156862744,93.91836734693878
112.52173913043478,104.42553191489361,91.73076923076923,91.46938775510205,84.68518518518519,72.07692307692308,82.88461538461539,74.29629629629629,67.03448275862068,71.32203389830508,90.01960784313725,103.73913043478261,112.54347826086956,96.75,107.6938775510204
117.04651162790698,118.75555555555556,117.51162790697674,110.02127659574468,109.1875,112.70212765957447,122.91304347826087,118.02325581395348,113.57777777777778,120.6590909090909,122.02222222222223,113.5813953488372,121.66666666666667,123.32608695652173,104.68085106382979
136.76923076923077,119.13636363636364,112.57777777777778,117.15217391304348,121.30232558139535,132.26190476190476,137.76923076923077,152.26315789473685,145.125,135.69230769230768,154.28205128205127,145.1951219512195,146.925,135.5,140.025
