50.215384615384615,43.12307692307692,44.984375,43.303030303030305,32.24324324324324
53.904761904761905,60.85245901639344,36.94117647058823,33.58904109589041,36.38356164383562
73.15094339622641,56.86206896551724,39.01538461538462,44.779411764705884,31.72972972972973
61.293103448275865,64.15625,40.43939393939394,41.03030303030303,35.0735294117647
59.83606557377049,58.17741935483871,50.43283582089552,45.26865671641791,30.08108108108108
62.90163934426229,52.04615384615385,45.78260869565217,39.779411764705884,32.83783783783784
48.84848484848485,43.76119402985075,46.352112676056336,49.02985074626866,31.492753623188406
63.5,59.421875,47.265625,46.77272727272727,34.957142857142856
58.76190476190476,62.442622950819676,43.84615384615385,53.43939393939394,37.47142857142857
63.310344827586206,55.67213114754098,43.208955223880594,44.857142857142854,28.61842105263158
