40.47142857142857,50.4,50.45454545454545,59.967213114754095,42.69117647058823
49.71875,60.266666666666666,61.16393442622951,45.492537313432834,47.68115942028985
53.63492063492063,59.47457627118644,68.80701754385964,61.68852459016394,42.85294117647059
56.33870967741935,53.898305084745765,42.46153846153846,46.0625,53.671875
54.390625,45.184615384615384,48.0,52.37096774193548,42.36764705882353
51.46774193548387,50.91803278688525,58.24590163934426,54.38095238095238,48.53030303030303
64.70689655172414,59.26229508196721,52.317460317460316,56.666666666666664,52.109375
45.02985074626866,44.61194029850746,53.301587301587304,62.24561403508772,55.16923076923077
62.03389830508475,49.203125,61.30909090909091,46.609375,64.3
55.90625,52.83076923076923,52.875,42.75,56.77049180327869
